timestamp,y_true,yhat,z_resid,flag_z,flag_cusum
2020-03-08 04:00:00+00:00,3801.95,3711.969125968712,,0,0
2020-03-08 05:00:00+00:00,3931.88,4102.189150784581,,0,0
2020-03-08 06:00:00+00:00,4192.31,4460.732437526467,,0,0
2020-03-08 07:00:00+00:00,4471.34,4682.236464926192,,0,0
2020-03-08 08:00:00+00:00,4697.16,4773.196314739756,,0,0
2020-03-08 09:00:00+00:00,4803.27,4776.73396239138,,0,0
2020-03-08 10:00:00+00:00,4844.8,4699.596336247243,,0,0
2020-03-08 11:00:00+00:00,4576.38,4592.3385100758405,,0,0
2020-03-08 12:00:00+00:00,4112.66,4478.792686452018,,0,0
2020-03-08 13:00:00+00:00,4091.27,4368.585003364064,,0,0
2020-03-08 14:00:00+00:00,4095.81,4284.9627237101495,,0,0
2020-03-08 15:00:00+00:00,4224.72,4368.205967286413,,0,0
2020-03-08 16:00:00+00:00,4595.95,4716.115303767192,,0,0
2020-03-08 17:00:00+00:00,4728.04,4937.109506248813,,0,0
2020-03-08 18:00:00+00:00,4463.05,4682.128429238,,0,0
2020-03-08 19:00:00+00:00,4095.62,4441.236731973856,,0,0
2020-03-08 20:00:00+00:00,3834.12,4286.0539672628,,0,0
2020-03-08 21:00:00+00:00,3553.41,4110.627137394876,,0,0
2020-03-08 22:00:00+00:00,3322.04,3414.8905438431057,,0,0
2020-03-08 23:00:00+00:00,3166.51,3324.1666958856827,,0,0
2020-03-09 00:00:00+00:00,3069.41,3179.83604537468,,0,0
2020-03-09 01:00:00+00:00,3037.81,3172.220881218372,,0,0
2020-03-09 02:00:00+00:00,3056.51,3165.942030243003,,0,0
2020-03-09 03:00:00+00:00,3147.29,3164.047071877587,,0,0
2020-03-09 04:00:00+00:00,3402.66,3257.0653150384987,,0,0
2020-03-09 05:00:00+00:00,4037.08,3430.593160977029,,0,0
2020-03-09 06:00:00+00:00,4597.08,3706.983653862561,,0,0
2020-03-09 07:00:00+00:00,4831.36,4012.0712371547656,,0,0
2020-03-09 08:00:00+00:00,4849.19,4233.343418312324,,0,0
2020-03-09 09:00:00+00:00,4909.61,4331.130559952698,,0,0
2020-03-09 10:00:00+00:00,4872.96,4350.993859442266,,0,0
2020-03-09 11:00:00+00:00,4771.35,4164.53894252454,,0,0
2020-03-09 12:00:00+00:00,4761.75,3864.323479555486,,0,0
2020-03-09 13:00:00+00:00,4697.21,3863.7655468836615,,0,0
2020-03-09 14:00:00+00:00,4569.07,3862.375956257063,,0,0
2020-03-09 15:00:00+00:00,4577.25,3997.5693770269177,,0,0
2020-03-09 16:00:00+00:00,4857.28,4393.492470747885,,0,0
2020-03-09 17:00:00+00:00,4912.25,4624.569219773141,,0,0
2020-03-09 18:00:00+00:00,4703.7,4384.917342101899,,0,0
2020-03-09 19:00:00+00:00,4401.74,4122.397827761465,,0,0
2020-03-09 20:00:00+00:00,4088.74,3920.1403923235976,,0,0
2020-03-09 21:00:00+00:00,3773.31,3700.420535752045,,0,0
2020-03-09 22:00:00+00:00,3496.28,3577.803914912152,,0,0
2020-03-09 23:00:00+00:00,3403.98,3447.0477756227456,,0,0
2020-03-10 00:00:00+00:00,3356.16,3334.984252085755,,0,0
2020-03-10 01:00:00+00:00,3298.03,3304.097209387572,,0,0
2020-03-10 02:00:00+00:00,3333.98,3298.1598238122765,,0,0
2020-03-10 03:00:00+00:00,3401.05,3354.6933056506678,,0,0
2020-03-10 04:00:00+00:00,3627.35,3535.4553978360177,,0,0
2020-03-10 05:00:00+00:00,4176.44,3972.0246534463295,,0,0
2020-03-10 06:00:00+00:00,4706.15,4415.065518469129,,0,0
2020-03-10 07:00:00+00:00,4921.69,4668.376812658692,,0,0
2020-03-10 08:00:00+00:00,5012.63,4769.668775377624,,0,0
2020-03-10 09:00:00+00:00,5127.98,4849.328670473332,,0,0
2020-03-10 10:00:00+00:00,5113.29,4844.68517328011,,0,0
2020-03-10 11:00:00+00:00,5064.33,4678.188899992751,,0,0
2020-03-10 12:00:00+00:00,5128.39,4490.088720189882,,0,0
2020-03-10 13:00:00+00:00,5033.79,4443.5157517839525,,0,0
2020-03-10 14:00:00+00:00,4918.1,4368.669212799882,,0,0
2020-03-10 15:00:00+00:00,4891.58,4425.36634618662,,0,0
2020-03-10 16:00:00+00:00,5247.85,4742.192632892035,,0,0
2020-03-10 17:00:00+00:00,5280.97,4828.347265782458,,0,0
2020-03-10 18:00:00+00:00,4989.5,4598.1530066148935,,0,0
2020-03-10 19:00:00+00:00,4630.62,4270.938619974571,,0,0
2020-03-10 20:00:00+00:00,4325.19,3978.873662930139,,0,0
2020-03-10 21:00:00+00:00,3966.66,3677.710675044989,,0,0
2020-03-10 22:00:00+00:00,3592.17,3689.182275422821,,0,0
2020-03-10 23:00:00+00:00,3408.14,3555.689835732578,,0,0
2020-03-11 00:00:00+00:00,3338.22,3473.1896953927267,,0,0
2020-03-11 01:00:00+00:00,3298.53,3411.196242114134,,0,0
2020-03-11 02:00:00+00:00,3273.22,3426.9309809725564,,0,0
2020-03-11 03:00:00+00:00,3342.07,3490.75888518349,,0,0
2020-03-11 04:00:00+00:00,3669.31,3716.714038716152,,0,0
2020-03-11 05:00:00+00:00,4197.36,4288.357906862141,,0,0
2020-03-11 06:00:00+00:00,4710.01,4819.631137128704,,0,0
2020-03-11 07:00:00+00:00,4825.65,5032.832184421959,,0,0
2020-03-11 08:00:00+00:00,4824.5,5085.85879613352,,0,0
2020-03-11 09:00:00+00:00,4856.66,5171.026109044517,,0,0
2020-03-11 10:00:00+00:00,4876.62,5139.6746527802425,,0,0
2020-03-11 11:00:00+00:00,4767.22,5062.46412481883,,0,0
2020-03-11 12:00:00+00:00,4836.06,5090.466424075726,,0,0
2020-03-11 13:00:00+00:00,4653.85,5001.105939320817,,0,0
2020-03-11 14:00:00+00:00,4517.94,4874.322227003649,,0,0
2020-03-11 15:00:00+00:00,4495.96,4855.668434193905,,0,0
2020-03-11 16:00:00+00:00,4762.78,5176.465545879315,,0,0
2020-03-11 17:00:00+00:00,4861.15,5213.092099613554,,0,0
2020-03-11 18:00:00+00:00,4706.9,4949.503940843559,,0,0
2020-03-11 19:00:00+00:00,4405.54,4608.5625262358,,0,0
2020-03-11 20:00:00+00:00,4110.21,4295.947206533251,,0,0
2020-03-11 21:00:00+00:00,3844.51,3950.454361736633,-0.26664740141670484,0,0
2020-03-11 22:00:00+00:00,3574.87,3513.1922594880743,0.1822196943429381,0,0
2020-03-11 23:00:00+00:00,3432.22,3367.8715861366995,0.18882630210321028,0,0
2020-03-12 00:00:00+00:00,3343.41,3309.061018707529,0.10761124373230671,0,0
