timestamp,y_true,yhat,z_resid,lo,hi,residual,silver_label,verified_label,y_lag_1,y_lag_24,y_lag_48,y_roll_mean_24,y_roll_std_24,y_roll_min_24,y_roll_max_24,hour,day_of_week,abs_residual,abs_z_resid
2020-03-14 10:00:00+00:00,8994.0,9427.445255396717,-0.822722700761503,8794.691619927069,10060.19889086636,-433.4452553967167,0.0,0.0,9063.0,10462.0,10224.0,9446.916666666666,903.7790186172579,8075.0,10712.0,10,5,433.4452553967167,0.822722700761503
2020-03-14 11:00:00+00:00,9154.0,9633.413201720608,-0.9107439473428308,8972.304496261277,10294.521907179937,-479.4132017206084,0.0,0.0,8994.0,10432.0,10002.0,9393.666666666666,880.5664514176874,8075.0,10712.0,11,5,479.4132017206084,0.9107439473428308
2020-03-18 20:00:00+00:00,9676.0,9647.190723858808,0.0482838026337258,8691.90528164536,10602.476166072256,28.80927614119173,0.0,0.0,10195.0,9569.0,10019.0,9358.291666666666,787.0912039946971,7862.0,10689.0,20,2,28.80927614119173,0.0482838026337258
2020-03-19 01:00:00+00:00,8138.0,8150.212378256486,-0.0364861294297278,7873.266728101633,8427.158028411339,-12.212378256485863,0.0,0.0,8464.0,7907.0,8471.0,9398.583333333334,746.5900986232973,7862.0,10689.0,1,3,12.212378256485863,0.0364861294297278
2020-03-21 01:00:00+00:00,7656.0,7662.144783668973,0.0609258628248497,7385.844476713475,7938.445090624471,-6.144783668973105,0.0,0.0,8044.0,8163.0,8138.0,9311.041666666666,859.0755131645086,7656.0,10414.0,1,5,6.144783668973105,0.0609258628248497
2020-03-23 09:00:00+00:00,9323.0,9235.193545537564,0.2910444125990016,8571.483002858145,9898.904088216985,87.8064544624358,0.0,0.0,9429.0,8104.0,8626.0,8438.916666666666,674.7369159880744,7543.0,9486.0,9,0,87.8064544624358,0.2910444125990016
2020-03-23 22:00:00+00:00,9181.0,9301.86725475794,-0.1531146178453906,8284.510242854409,10319.224266661471,-120.86725475794083,0.0,0.0,9224.0,8666.0,8526.0,8880.958333333334,696.5595251674214,7543.0,9988.0,22,0,120.86725475794083,0.1531146178453906
2020-03-23 23:00:00+00:00,8705.0,8856.968551634483,-0.2384212089400053,7817.379047914668,9896.5580553543,-151.96855163448345,0.0,0.0,9181.0,8319.0,8122.0,8897.041666666666,687.4162386392559,7543.0,9988.0,23,0,151.96855163448345,0.2384212089400053
2020-03-26 08:00:00+00:00,9350.0,9675.695591229298,-0.8617833463616232,9019.590222824025,10331.800959634573,-325.69559122929786,0.0,0.0,9281.0,9660.0,9632.0,8880.416666666666,644.6123821246535,7665.0,9999.0,8,3,325.69559122929786,0.8617833463616232
2020-04-01 12:00:00+00:00,8568.0,8589.892706011442,0.0571792975008677,7848.571637480347,9331.213774542535,-21.892706011441987,0.0,0.0,8827.0,8898.0,9280.0,8847.25,606.8418782660023,7633.0,9591.0,12,2,21.892706011441987,0.0571792975008677
2020-04-01 18:00:00+00:00,9140.0,9245.398806485531,-0.2647328396916202,8343.980244964969,10146.817368006095,-105.39880648553117,0.0,0.0,9099.0,9591.0,9739.0,8751.958333333334,568.2736235581424,7633.0,9376.0,18,2,105.39880648553117,0.2647328396916202
2020-04-02 11:00:00+00:00,9166.0,9293.059518146503,-0.3553116597400759,8581.418481558605,10004.700554734402,-127.05951814650325,0.0,0.0,9464.0,8827.0,9261.0,8705.25,543.5145092259701,7632.0,9464.0,11,3,127.05951814650325,0.3553116597400759
2020-04-05 03:00:00+00:00,6877.0,6859.829096639142,0.0318668409894186,6475.548607934084,7244.1095853442,17.170903360857665,0.0,0.0,6700.0,7446.0,7622.0,7737.166666666667,533.2074126712071,6700.0,8549.0,3,6,17.170903360857665,0.0318668409894186
2020-04-06 06:00:00+00:00,8900.0,8051.205418951311,2.942221617464746,7550.104197910007,8552.306639992616,848.794581048689,1.0,1.0,8328.0,7290.0,7891.0,7434.458333333333,546.3233617370638,6646.0,8900.0,6,0,848.794581048689,2.942221617464746
2020-04-06 16:00:00+00:00,9307.0,8463.954163192275,2.7038517416077186,7669.713259487901,9258.19506689665,843.0458368077252,1.0,1.0,9014.0,7663.0,8354.0,8081.708333333333,872.482837960858,6646.0,9307.0,16,0,843.0458368077252,2.7038517416077186
2020-04-06 17:00:00+00:00,9286.0,8377.289671672752,2.891303333086422,7559.493707897885,9195.08563544762,908.7103283272481,1.0,1.0,9307.0,7860.0,8433.0,8141.125,904.6892482336509,6646.0,9307.0,17,0,908.7103283272481,2.891303333086422
2020-04-06 19:00:00+00:00,9120.0,8164.785515788107,2.9664398319175307,7301.806090271417,9027.764941304797,955.2144842118933,1.0,1.0,9252.0,7856.0,8208.0,8246.916666666666,947.3083569716955,6646.0,9307.0,19,0,955.2144842118933,2.9664398319175307
2020-04-06 21:00:00+00:00,8772.0,7809.73666316518,2.893863988861288,6903.82455961221,8715.648766718152,962.2633368348197,1.0,1.0,8963.0,7326.0,7836.0,8363.041666666666,929.3822389170696,6646.0,9307.0,21,0,962.2633368348197,2.893863988861288
2020-04-13 04:00:00+00:00,6436.0,7345.40805671121,-2.9137336148032293,6960.308014070927,7730.508099351492,-909.4080567112096,1.0,1.0,6245.0,6960.0,7353.0,7413.5,654.2456658659206,6245.0,8397.0,4,0,909.4080567112096,2.9137336148032293
2020-04-13 05:00:00+00:00,6277.0,7592.246104333284,-4.078585682626732,7167.431546320289,8017.060662346279,-1315.2461043332842,1.0,1.0,6436.0,6918.0,7416.0,7386.791666666667,687.5872105423739,6245.0,8397.0,5,0,1315.2461043332842,4.078585682626732
2020-04-13 06:00:00+00:00,6774.0,7968.25987528568,-3.6279628995368713,7507.137069446145,8429.382681125217,-1194.2598752856802,1.0,1.0,6277.0,7143.0,7736.0,7371.416666666667,697.3321157885518,6245.0,8397.0,6,0,1194.2598752856802,3.6279628995368713
2020-04-13 07:00:00+00:00,7242.0,8230.593703288334,-2.9640299642710146,7735.81968359422,8725.367722982448,-988.5937032883339,1.0,1.0,6774.0,7413.0,7977.0,7364.291666666667,697.7622292895923,6245.0,8397.0,7,0,988.5937032883339,2.9640299642710146
2020-04-13 08:00:00+00:00,7497.0,8403.025992722374,-2.6849987378877107,7876.7480590989635,8929.303926345785,-906.0259927223742,1.0,1.0,7242.0,7718.0,8187.0,7355.083333333333,694.3412841251575,6245.0,8397.0,8,0,906.0259927223742,2.6849987378877107
2020-04-14 04:00:00+00:00,8137.0,7229.957154930364,2.615270708019996,6818.998019404015,7640.916290456713,907.0428450696363,1.0,1.0,7510.0,6436.0,6960.0,7439.958333333333,472.54210570769277,6277.0,8137.0,4,1,907.0428450696363,2.615270708019996
2020-04-14 07:00:00+00:00,9327.0,7963.116816999616,3.6260668794865536,7432.95324858369,8493.280385415543,1363.8831830003837,1.0,1.0,9087.0,7242.0,7413.0,7721.25,628.7157545345889,6750.0,9327.0,7,1,1363.8831830003837,3.6260668794865536
2020-04-14 08:00:00+00:00,9541.0,8263.70618584214,3.328610975989436,7699.373545176283,8828.038826507998,1277.2938141578597,1.0,1.0,9327.0,7497.0,7718.0,7806.416666666667,727.6717437599629,6750.0,9541.0,8,1,1277.2938141578597,3.328610975989436
2020-04-14 09:00:00+00:00,9810.0,8535.67112027635,3.2584753031357803,7939.123305412017,9132.218935140683,1274.3288797236492,1.0,1.0,9541.0,7792.0,7920.0,7890.5,834.6595244404331,6750.0,9810.0,9,1,1274.3288797236492,3.2584753031357803
2020-04-14 10:00:00+00:00,9694.0,8606.777018085866,2.736663526287602,7979.666763690238,9233.887272481494,1087.222981914134,1.0,1.0,9810.0,7925.0,7976.0,7964.208333333333,912.3341292562706,6750.0,9810.0,10,1,1087.222981914134,2.736663526287602
2020-04-16 04:00:00+00:00,8179.0,7885.27778261922,0.6038579126651625,7451.118071609348,8319.437493629091,293.7222173807804,0.0,0.0,7599.0,8454.0,8137.0,8557.333333333334,703.2934736971005,7250.0,9377.0,4,3,293.7222173807804,0.6038579126651625
2020-04-20 06:00:00+00:00,8497.0,6923.533361139278,3.5348725514983808,6418.116149123233,7428.950573155323,1573.466638860722,1.0,1.0,8089.0,7259.0,7786.0,7577.583333333333,634.9121073486928,6346.0,8497.0,6,0,1573.466638860722,3.5348725514983808
2020-04-21 14:00:00+00:00,7624.0,8846.344601656245,-2.662565424000414,8039.047235938176,9653.641967374317,-1222.3446016562448,1.0,1.0,7786.0,7976.0,7629.0,7928.083333333333,637.9073066551706,6728.0,8653.0,14,1,1222.3446016562448,2.662565424000414
2020-05-01 05:00:00+00:00,6962.0,8639.07281084271,-3.476929003936009,8143.763754191754,9134.381867493668,-1677.0728108427102,1.0,1.0,6817.0,8454.0,8697.0,8248.541666666666,852.8323133595176,6817.0,9132.0,5,4,1677.0728108427102,3.476929003936009
2020-05-01 06:00:00+00:00,7065.0,9040.937614671828,-3.9887648742397297,8500.252572651858,9581.622656691798,-1975.9376146718278,1.0,1.0,6962.0,8785.0,9198.0,8176.875,877.6981907981994,6817.0,9132.0,6,4,1975.9376146718278,3.9887648742397297
2020-05-01 08:00:00+00:00,7612.0,9361.11057190735,-3.390017992932013,8739.501246820726,9982.719896993973,-1749.1105719073494,1.0,1.0,7406.0,9052.0,9555.0,8053.708333333333,858.3690540618329,6817.0,9132.0,8,4,1749.1105719073494,3.390017992932013
2020-05-01 10:00:00+00:00,7995.0,9536.480829541822,-2.901394391592889,8843.325028153893,10229.636630929752,-1541.4808295418225,1.0,1.0,7942.0,9128.0,9763.0,7956.916666666667,791.8224392894565,6817.0,9041.0,10,4,1541.4808295418225,2.901394391592889
2020-05-01 11:00:00+00:00,7692.0,9377.79881323763,-3.123773531394792,8651.507705935499,10104.089920539762,-1685.7988132376304,1.0,1.0,7995.0,9014.0,9512.0,7901.833333333333,760.4500764945474,6817.0,9041.0,11,4,1685.7988132376304,3.123773531394792
2020-05-01 22:00:00+00:00,7480.0,7804.920109652423,-0.5209791118886122,6782.730609710984,8827.109609593863,-324.920109652423,0.0,0.0,7995.0,7848.0,7938.0,7598.25,485.21122697498987,6817.0,8381.0,22,4,324.920109652423,0.5209791118886122
2020-05-03 22:00:00+00:00,7608.0,7471.966435231591,0.2740361145695387,6408.467007937064,8535.465862526118,136.03356476840872,0.0,0.0,7972.0,7620.0,7480.0,7802.583333333333,635.0854729648548,6841.0,8835.0,22,6,136.03356476840872,0.2740361145695387
2020-05-04 06:00:00+00:00,9519.0,7822.343949195975,3.10425104415274,7267.192877621826,8377.495020770124,1696.6560508040247,1.0,1.0,8761.0,7504.0,7570.0,8033.916666666667,639.4404426607201,6969.0,9519.0,6,0,1696.6560508040247,3.10425104415274
2020-05-04 07:00:00+00:00,9918.0,8264.608464035578,3.0066194988255286,7667.791887206142,8861.425040865015,1653.3915359644216,1.0,1.0,9519.0,7743.0,8107.0,8124.541666666667,742.275056200846,6969.0,9918.0,7,0,1653.3915359644216,3.0066194988255286
2020-05-04 08:00:00+00:00,10086.0,8535.9638628684,2.799291497660068,7900.205871988737,9171.721853748064,1550.0361371315994,1.0,1.0,9918.0,8006.0,8323.0,8211.208333333334,842.4953091943576,6969.0,10086.0,8,0,1550.0361371315994,2.799291497660068
2020-05-04 11:00:00+00:00,9850.0,8296.515992563242,2.7231917483083863,7556.121791602268,9036.910193524214,1553.4840074367585,1.0,1.0,10115.0,8015.0,8248.0,8449.166666666666,1053.2025556313579,6969.0,10281.0,11,0,1553.4840074367585,2.7231917483083863
2020-05-08 09:00:00+00:00,9495.0,9635.40422628833,-0.2983050844607702,8939.20462207762,10331.603830499042,-140.4042262883304,0.0,0.0,9536.0,9667.0,9644.0,8983.083333333334,654.392178428545,7721.0,9616.0,9,4,140.4042262883304,0.2983050844607702
2020-05-13 13:00:00+00:00,9384.0,9403.072156270397,0.0125218828945403,8619.241451267513,10186.90286127328,-19.07215627039659,0.0,0.0,9453.0,9590.0,8964.0,9112.958333333334,713.2564926275893,7767.0,9953.0,13,2,19.07215627039659,0.0125218828945403
2020-05-17 10:00:00+00:00,8560.0,8922.464409400003,-0.7504972389416285,8245.549860986406,9599.3789578136,-362.4644094000032,0.0,0.0,8455.0,8824.0,9723.0,8062.541666666667,552.0905706389187,7153.0,8690.0,10,6,362.4644094000032,0.7504972389416285
2020-05-20 01:00:00+00:00,7616.0,7536.388875841272,0.2373867885169685,7285.014235642202,7787.763516040342,79.61112415872776,0.0,0.0,7663.0,7435.0,7224.0,9002.458333333334,812.3409532181679,7506.0,9930.0,1,2,79.61112415872776,0.2373867885169685
2020-05-21 05:00:00+00:00,7270.0,8639.740582255909,-2.9554901848527404,8172.480929839522,9107.000234672296,-1369.7405822559085,1.0,1.0,6974.0,8996.0,8937.0,8737.916666666666,1056.482634959535,6974.0,9851.0,5,3,1369.7405822559085,2.9554901848527404
2020-05-21 06:00:00+00:00,7634.0,9228.26491823918,-3.375338901652984,8720.93422645678,9735.59561002158,-1594.2649182391797,1.0,1.0,7270.0,9564.0,9560.0,8657.5,1064.2938463151859,6974.0,9851.0,6,3,1594.2649182391797,3.375338901652984
2020-05-21 08:00:00+00:00,8180.0,9498.980684104015,-2.7008529882298014,8919.76480753957,10078.196560668464,-1318.9806841040154,1.0,1.0,7974.0,9809.0,9758.0,8514.25,1014.3015266460659,6974.0,9851.0,8,3,1318.9806841040154,2.7008529882298014
2020-05-21 12:00:00+00:00,7839.0,9206.420743526614,-2.665420961639378,8505.204338301275,9907.637148751954,-1367.4207435266144,1.0,1.0,8060.0,9506.0,9445.0,8246.958333333334,866.6933402389217,6974.0,9590.0,12,3,1367.4207435266144,2.665420961639378
2020-05-21 13:00:00+00:00,7763.0,9162.206482134274,-2.691201359534429,8433.675218768498,9890.73774550005,-1399.2064821342738,1.0,1.0,7839.0,9453.0,9418.0,8176.541666666667,832.4216625457111,6974.0,9590.0,13,3,1399.2064821342738,2.691201359534429
2020-05-22 07:00:00+00:00,8578.0,8465.292265154212,0.3334259329125244,7879.778229390196,9050.806300918228,112.70773484578785,0.0,0.0,8217.0,7974.0,9783.0,7813.5,606.2356407981159,6595.0,8578.0,7,4,112.70773484578785,0.3334259329125244
2020-05-23 09:00:00+00:00,8154.0,8080.65619201714,0.1936682808526438,7414.351063074288,8746.961320959992,73.3438079828602,0.0,0.0,8021.0,8821.0,8213.0,7822.041666666667,713.1627949503808,6664.0,8745.0,9,5,73.3438079828602,0.1936682808526438
2020-05-25 06:00:00+00:00,9384.0,8065.1027882453,2.6673947888086182,7518.37026379734,8611.83531269326,1318.8972117547,1.0,1.0,8711.0,6979.0,7475.0,7901.333333333333,570.1042365916137,6948.0,9384.0,6,0,1318.8972117547,2.6673947888086182
2020-05-25 09:00:00+00:00,10006.0,8764.44836747553,2.519986825643559,8103.412794910171,9425.48394004089,1241.5516325244698,1.0,1.0,9740.0,8023.0,8154.0,8160.166666666667,845.9567604669408,6948.0,10006.0,9,0,1241.5516325244698,2.519986825643559
2020-06-02 08:00:00+00:00,9902.0,8099.190333766569,3.3690832897579464,7479.186304764909,8719.194362768229,1802.809666233431,1.0,1.0,9788.0,7888.0,7816.0,8027.041666666667,802.2564091451637,7034.0,9902.0,8,1,1802.809666233431,3.3690832897579464
2020-06-02 10:00:00+00:00,9904.0,8190.4774939006,3.1044939358528225,7497.359782706183,8883.595205095018,1713.5225060993998,1.0,1.0,10000.0,8092.0,7962.0,8183.458333333333,969.6777581805992,7034.0,10000.0,10,1,1713.5225060993998,3.1044939358528225
2020-06-02 11:00:00+00:00,9898.0,7847.47243401885,3.631379429291549,7120.5488406145,8574.396027423201,2050.5275659811496,1.0,1.0,9904.0,7738.0,7667.0,8273.458333333334,1025.1859631588716,7034.0,10000.0,11,1,2050.5275659811496,3.631379429291549
2020-06-02 16:00:00+00:00,9781.0,8185.5890475801025,2.5901657828938447,7308.976833858607,9062.201261301598,1595.4109524198975,1.0,1.0,9808.0,8207.0,7774.0,8702.083333333334,1119.8780957208678,7034.0,10000.0,16,1,1595.4109524198975,2.5901657828938447
2020-06-04 08:00:00+00:00,10105.0,9878.896929980445,0.2736904378756274,9189.917350072335,10567.876509888549,226.10307001955516,0.0,0.0,10105.0,10014.0,9902.0,9127.833333333334,915.2712435531984,7589.0,10158.0,8,3,226.10307001955516,0.2736904378756274
2020-06-08 07:00:00+00:00,10103.0,8371.487004654882,2.633359095160141,7721.517407314504,9021.45660199526,1731.5129953451178,1.0,1.0,9748.0,7781.0,8245.0,8247.625,724.1543681516206,7190.0,10103.0,7,0,1731.5129953451178,2.633359095160141
2020-06-10 04:00:00+00:00,8684.0,8615.928247289805,0.0686197230920008,8088.519506832006,9143.336987747603,68.07175271019514,0.0,0.0,7922.0,8606.0,8453.0,9398.791666666666,1014.8818298813161,7592.0,10650.0,4,2,68.07175271019514,0.0686197230920008
2020-06-16 18:00:00+00:00,9182.0,9106.031706322388,0.0658215841879316,7947.934535650975,10264.128876993802,75.96829367761165,0.0,0.0,9579.0,9130.0,8112.0,9029.666666666666,978.2672199472003,7391.0,10053.0,18,1,75.96829367761165,0.0658215841879316
2020-06-17 21:00:00+00:00,8526.0,8631.053011205302,-0.2126513022597664,7378.560695912996,9883.545326497608,-105.05301120530203,0.0,0.0,8968.0,8664.0,8586.0,9193.041666666666,1075.8552302467633,7469.0,10544.0,21,2,105.05301120530203,0.2126513022597664
2020-06-19 13:00:00+00:00,9395.0,9709.501882996614,-0.559613734855409,8777.599517049579,10641.404248943649,-314.50188299661386,0.0,0.0,9534.0,9585.0,10135.0,8933.416666666666,861.6772782684294,7426.0,9982.0,13,4,314.50188299661386,0.559613734855409
2020-06-22 02:00:00+00:00,7104.0,6838.741261020559,0.4674131887211722,6473.494635735779,7203.987886305339,265.25873897944075,0.0,0.0,6951.0,6759.0,7056.0,7568.0,532.8362175965112,6472.0,8272.0,2,0,265.25873897944075,0.4674131887211722
2020-06-23 14:00:00+00:00,9727.0,9312.411638030477,0.7609120993331336,8336.737520978664,10288.08575508229,414.58836196952325,0.0,0.0,9741.0,9593.0,7636.0,9103.416666666666,935.1108242466485,7522.0,10227.0,14,1,414.58836196952325,0.7609120993331336
2020-06-26 07:00:00+00:00,10455.0,10682.708647486914,-0.4517307202017953,10012.230847992454,11353.186446981374,-227.70864748691383,0.0,0.0,10198.0,10282.0,10132.0,9464.458333333334,853.239197777076,7968.0,10455.0,7,4,227.70864748691383,0.4517307202017953
2020-06-27 15:00:00+00:00,8223.0,9722.83369488882,-2.5908637563657044,8757.680020615366,10687.987369162276,-1499.833694888821,1.0,1.0,8157.0,10422.0,10196.0,8557.083333333334,760.3216662912491,7414.0,10264.0,15,5,1499.833694888821,2.5908637563657044
2020-06-30 15:00:00+00:00,10454.0,9033.461937834516,2.612513245436018,8199.45050922484,9867.473366444192,1420.538062165484,1.0,1.0,10159.0,9426.0,7792.0,9074.041666666666,968.6938978612744,7529.0,10454.0,15,1,1420.538062165484,2.612513245436018
2020-07-07 09:00:00+00:00,10316.0,10045.332844043862,0.5797280515242366,9485.119559428766,10605.546128658958,270.66715595613823,0.0,0.0,10046.0,9781.0,8230.0,9066.166666666666,802.2992863810744,7661.0,10316.0,9,1,270.66715595613823,0.5797280515242366
2020-07-08 19:00:00+00:00,9470.0,9374.109402788694,0.2270572894977085,8595.750946714044,10152.467858863343,95.89059721130616,0.0,0.0,9799.0,9262.0,9152.0,9552.333333333334,1163.8212796708021,7627.0,10915.0,19,2,95.89059721130616,0.2270572894977085
2020-07-12 21:00:00+00:00,8021.0,7916.354420299748,0.1455987828596678,7103.9750433197805,8728.733797279716,104.6455797002518,0.0,0.0,8386.0,8015.0,8663.0,7609.666666666667,526.2550767422458,6771.0,8386.0,21,6,104.6455797002518,0.1455987828596678
2020-07-14 20:00:00+00:00,9162.0,9489.674010420753,-0.8723234271667559,8701.923210315053,10277.424810526452,-327.6740104207529,0.0,0.0,9066.0,9075.0,8386.0,9249.291666666666,985.8817055402241,7614.0,10340.0,20,1,327.6740104207529,0.8723234271667559
2020-07-17 13:00:00+00:00,9652.0,9772.054433570254,-0.3199455925756055,9142.88109048874,10401.227776651767,-120.05443357025433,0.0,0.0,9849.0,10212.0,9946.0,9245.666666666666,912.7482469547119,7665.0,10361.0,13,4,120.05443357025433,0.3199455925756055
2020-07-18 06:00:00+00:00,8132.0,8447.639504544806,-0.9882044724015644,8010.051636944606,8885.227372145007,-315.6395045448062,0.0,0.0,7682.0,9725.0,9888.0,8809.708333333334,1124.0143306825398,7191.0,10361.0,6,5,315.6395045448062,0.9882044724015644
2020-07-20 12:00:00+00:00,8431.0,8718.738409703148,-0.89179122884679,8117.871249684301,9319.605569721994,-287.73840970314814,0.0,0.0,8611.0,7481.0,8337.0,7816.541666666667,655.874323802268,6817.0,8861.0,12,0,287.73840970314814,0.89179122884679
