drift_timestamp,n_before,n_after,mase_before_7d,coverage_before_7d,mase_after_7d,coverage_after_7d,mase_improvement_pct,coverage_improvement_pct
2020-04-06 11:00:00+00:00,168,168,0.766891184039007,91.07142857142857,0.6032306589664215,92.85714285714286,21.340775390144678,1.7857142857142918
2020-06-02 13:00:00+00:00,168,168,0.7297543742779307,91.66666666666667,1.0323189978690543,83.92857142857143,-41.461159296304594,-7.738095238095241
2020-08-10 13:00:00+00:00,168,168,0.6382771972690686,91.07142857142857,0.8728988057934554,86.30952380952381,-36.758575980504745,-4.761904761904759
